timestamp,key,event_type,time_since_last_key
2025-11-02 16:01:29.069193,e,up,
2025-11-02 16:01:29.080402,Key.space,down,214.924
2025-11-02 16:01:29.269516,Key.space,up,
2025-11-02 16:01:29.467363,Key.shift,down,386.942
2025-11-02 16:01:29.610689,I,down,143.367
2025-11-02 16:01:29.678927,I,up,
2025-11-02 16:01:29.726560,Key.shift,up,
2025-11-02 16:01:29.759097,Key.space,down,148.367
2025-11-02 16:01:29.891099,Key.space,up,
2025-11-02 16:01:29.903038,a,down,143.982
2025-11-02 16:01:29.983690,m,down,80.655
2025-11-02 16:01:30.011050,a,up,
2025-11-02 16:01:30.095608,m,up,
2025-11-02 16:01:30.127195,Key.space,down,143.455
2025-11-02 16:01:30.243667,d,down,116.52
2025-11-02 16:01:30.319411,o,down,75.744
2025-11-02 16:01:30.338501,Key.space,up,
2025-11-02 16:01:30.371082,d,up,
2025-11-02 16:01:30.427671,o,up,
2025-11-02 16:01:30.772018,i,down,452.618
2025-11-02 16:01:30.887928,n,down,115.902
2025-11-02 16:01:30.891825,i,up,
2025-11-02 16:01:30.947468,g,down,59.542
2025-11-02 16:01:31.020166,n,up,
2025-11-02 16:01:31.039791,Key.space,down,92.277
2025-11-02 16:01:31.136003,g,up,
2025-11-02 16:01:31.272329,Key.space,up,
2025-11-02 16:01:31.519240,j,down,479.486
2025-11-02 16:01:31.659095,j,up,
2025-11-02 16:01:31.673873,u,down,154.645
2025-11-02 16:01:31.734130,s,down,60.246
2025-11-02 16:01:31.781612,u,up,
2025-11-02 16:01:31.829784,s,up,
2025-11-02 16:01:32.014835,t,down,280.704
2025-11-02 16:01:32.142967,Key.space,down,128.095
2025-11-02 16:01:32.170348,t,up,
2025-11-02 16:01:32.334996,Key.space,up,
2025-11-02 16:01:32.515836,o,down,372.907
2025-11-02 16:01:32.587629,k,down,71.795
2025-11-02 16:01:32.631278,o,up,
2025-11-02 16:01:32.704248,k,up,
2025-11-02 16:01:32.763666,a,down,176.043
2025-11-02 16:01:32.879862,a,up,
2025-11-02 16:01:32.886902,y,down,123.233
2025-11-02 16:01:32.960268,y,up,
2025-11-02 16:01:33.050882,Key.space,down,163.938
2025-11-02 16:01:33.198589,Key.space,up,
2025-11-02 16:01:33.224625,i,down,173.785
2025-11-02 16:01:33.300955,n,down,76.322
2025-11-02 16:01:33.329052,i,up,
2025-11-02 16:01:33.409053,n,up,
2025-11-02 16:01:33.409530,Key.space,down,108.556
2025-11-02 16:01:33.549143,s,down,139.631
2025-11-02 16:01:33.596745,Key.space,up,
2025-11-02 16:01:33.613505,s,up,
2025-11-02 16:01:33.729302,c,down,180.159
2025-11-02 16:01:33.909495,c,up,
2025-11-02 16:01:34.193215,h,down,463.914
2025-11-02 16:01:34.297550,h,up,
2025-11-02 16:01:34.430201,o,down,236.987
2025-11-02 16:01:34.510628,o,up,
2025-11-02 16:01:34.570285,o,down,140.09
2025-11-02 16:01:34.670576,o,up,
2025-11-02 16:01:34.780920,l,down,210.63
2025-11-02 16:01:34.917546,l,up,
2025-11-02 16:01:35.005866,Key.space,down,224.887
2025-11-02 16:01:35.186249,Key.space,up,
2025-11-02 16:01:35.189580,y,down,183.781
2025-11-02 16:01:35.238066,a,down,48.485
2025-11-02 16:01:35.273722,y,up,
2025-11-02 16:01:35.330434,a,up,
2025-11-02 16:01:35.445154,d,down,207.08
2025-11-02 16:01:35.525600,d,up,
2025-11-02 16:01:35.643203,a,down,198.051
2025-11-02 16:01:35.759482,a,up,
2025-11-02 16:01:35.772632,Key.space,down,129.409
2025-11-02 16:01:35.882244,y,down,109.63
2025-11-02 16:01:35.909564,Key.space,up,
2025-11-02 16:01:35.937221,a,down,54.981
2025-11-02 16:01:36.021683,y,up,
2025-11-02 16:01:36.037162,a,up,
2025-11-02 16:01:36.315064,d,down,377.847
2025-11-02 16:01:36.499308,d,up,
2025-11-02 16:01:36.658911,a,down,343.856
2025-11-02 16:01:36.818672,a,up,
2025-11-02 16:01:37.423671,Key.space,down,764.747
2025-11-02 16:01:37.611893,Key.space,up,
2025-11-02 16:01:37.619780,b,down,196.126
2025-11-02 16:01:37.737016,b,up,
2025-11-02 16:01:37.865485,l,down,245.699
2025-11-02 16:01:37.921170,a,down,55.689
2025-11-02 16:01:37.953271,l,up,
2025-11-02 16:01:38.025747,a,up,
2025-11-02 16:01:38.048301,h,down,127.129
2025-11-02 16:01:38.133325,h,up,
2025-11-02 16:01:38.148993,Key.space,down,100.673
2025-11-02 16:01:38.228510,b,down,79.536
2025-11-02 16:01:38.308466,b,up,
2025-11-02 16:01:38.312685,Key.space,up,
2025-11-02 16:01:38.399047,l,down,170.526
2025-11-02 16:01:38.494925,a,down,95.886
2025-11-02 16:01:38.498062,l,up,
2025-11-02 16:01:38.595279,a,up,
2025-11-02 16:01:38.606870,h,down,111.941
2025-11-02 16:01:38.687512,h,up,
2025-11-02 16:01:38.739434,Key.space,down,132.525
2025-11-02 16:01:38.783344,b,down,43.954
2025-11-02 16:01:38.875983,b,up,
2025-11-02 16:01:38.876476,Key.space,up,
2025-11-02 16:01:38.987158,l,down,203.807
2025-11-02 16:01:39.083213,l,up,
2025-11-02 16:01:39.095485,a,down,108.329
2025-11-02 16:01:39.166942,a,up,
2025-11-02 16:01:39.203258,h,down,107.776
2025-11-02 16:01:39.328416,h,up,
2025-11-02 16:01:39.368730,Key.space,down,165.425
2025-11-02 16:01:39.519786,Key.space,up,
2025-11-02 16:01:39.993909,j,down,625.217
2025-11-02 16:01:40.129479,u,down,135.571
2025-11-02 16:01:40.141386,j,up,
2025-11-02 16:01:40.226113,s,down,96.632
2025-11-02 16:01:40.233414,u,up,
2025-11-02 16:01:40.358014,s,up,
2025-11-02 16:01:40.362353,t,down,136.246
2025-11-02 16:01:40.406187,t,up,
2025-11-02 16:01:40.448761,Key.space,down,86.373
2025-11-02 16:01:40.541040,t,down,92.309
2025-11-02 16:01:40.584927,Key.space,up,
2025-11-02 16:01:40.621208,t,up,
2025-11-02 16:01:40.738000,y,down,196.959
2025-11-02 16:01:40.829907,y,up,
2025-11-02 16:01:41.008929,p,down,270.93
2025-11-02 16:01:41.101123,p,up,
2025-11-02 16:01:41.215816,i,down,206.892
2025-11-02 16:01:41.315827,n,down,100.007
2025-11-02 16:01:41.318720,i,up,
2025-11-02 16:01:41.327133,g,down,11.317
2025-11-02 16:01:41.395905,Key.space,down,68.714
2025-11-02 16:01:41.419035,n,up,
2025-11-02 16:01:41.467739,g,up,
2025-11-02 16:01:41.576356,Key.space,up,
2025-11-02 16:01:41.626772,r,down,230.91
2025-11-02 16:01:41.746483,r,up,
2025-11-02 16:01:41.855354,a,down,228.589
2025-11-02 16:01:41.903402,n,down,48.043
2025-11-02 16:01:41.943055,a,up,
2025-11-02 16:01:41.995456,n,up,
2025-11-02 16:01:42.030115,d,down,126.719
2025-11-02 16:01:42.078229,o,down,48.115
2025-11-02 16:01:42.158988,m,down,80.752
2025-11-02 16:01:42.169797,d,up,
2025-11-02 16:01:42.173575,o,up,
2025-11-02 16:01:42.270010,m,up,
2025-11-02 16:01:42.270298,Key.space,down,111.169
2025-11-02 16:01:42.411882,s,down,141.722
2025-11-02 16:01:42.417799,Key.space,up,
2025-11-02 16:01:42.527434,s,up,
2025-11-02 16:01:42.593883,t,down,182.003
2025-11-02 16:01:42.662643,t,up,
2025-11-02 16:01:42.773850,u,down,179.969
2025-11-02 16:01:42.809974,f,down,36.103
2025-11-02 16:01:42.861588,u,up,
2025-11-02 16:01:42.878019,f,up,
2025-11-02 16:01:42.950943,f,down,140.99
2025-11-02 16:01:43.011092,Key.space,down,60.105
2025-11-02 16:01:43.041790,f,up,
2025-11-02 16:01:43.158746,f,down,147.7
2025-11-02 16:01:43.198472,Key.space,up,
2025-11-02 16:01:43.255379,f,up,
2025-11-02 16:01:43.266617,o,down,107.871
2025-11-02 16:01:43.342861,r,down,76.239
2025-11-02 16:01:43.366138,o,up,
2025-11-02 16:01:43.426951,Key.space,down,84.037
2025-11-02 16:01:43.522953,r,up,
2025-11-02 16:01:43.583236,Key.space,up,
2025-11-02 16:01:43.841124,Key.backspace,down,414.192
2025-11-02 16:01:44.342061,Key.backspace,down,500.943
2025-11-02 16:01:44.426174,Key.backspace,down,84.116
2025-11-02 16:01:44.510219,Key.backspace,down,84.041
2025-11-02 16:01:44.594257,Key.backspace,down,84.038
2025-11-02 16:01:44.678380,Key.backspace,down,84.121
2025-11-02 16:01:44.762573,Key.backspace,down,84.2
2025-11-02 16:01:44.809361,Key.backspace,up,
2025-11-02 16:01:45.858102,Key.backspace,down,1095.551
2025-11-02 16:01:45.937629,Key.backspace,up,
2025-11-02 16:01:46.032828,Key.backspace,down,174.701
2025-11-02 16:01:46.105292,Key.backspace,up,
2025-11-02 16:01:46.198037,Key.backspace,down,165.203
2025-11-02 16:01:46.278365,Key.backspace,up,
2025-11-02 16:01:46.370173,Key.backspace,down,172.132
2025-11-02 16:01:46.458407,Key.backspace,up,
2025-11-02 16:01:46.663191,Key.backspace,down,293.017
2025-11-02 16:01:46.791146,Key.backspace,up,
2025-11-02 16:01:46.876128,Key.backspace,down,212.941
2025-11-02 16:01:46.987814,Key.backspace,up,
2025-11-02 16:01:47.716544,Key.backspace,down,840.415
2025-11-02 16:01:47.820457,Key.backspace,up,
2025-11-02 16:01:47.911016,Key.backspace,down,194.473
2025-11-02 16:01:47.991358,Key.backspace,up,
2025-11-02 16:01:48.084041,Key.backspace,down,173.026
2025-11-02 16:01:48.204135,Key.backspace,up,
2025-11-02 16:01:48.412793,f,down,328.789
2025-11-02 16:01:48.548177,f,up,
2025-11-02 16:01:48.548385,o,down,135.608
2025-11-02 16:01:48.688977,r,down,140.572
2025-11-02 16:01:48.700806,o,up,
2025-11-02 16:01:48.768750,Key.space,down,79.73
2025-11-02 16:01:48.864866,r,up,
2025-11-02 16:01:48.972544,Key.space,up,
2025-11-02 16:01:49.154160,a,down,385.454
2025-11-02 16:01:49.261811,n,down,107.653
2025-11-02 16:01:49.282360,a,up,
2025-11-02 16:01:49.373766,Key.space,down,111.914
2025-11-02 16:01:49.377178,n,up,
2025-11-02 16:01:49.466205,e,down,92.48
2025-11-02 16:01:49.562213,e,up,
2025-11-02 16:01:49.594136,Key.space,up,
2025-11-02 16:01:49.676230,x,down,210.021
2025-11-02 16:01:49.828554,x,up,
2025-11-02 16:01:49.943018,a,down,266.79
2025-11-02 16:01:50.014957,m,down,71.941
2025-11-02 16:01:50.098907,a,up,
2025-11-02 16:01:50.102374,m,up,
2025-11-02 16:01:50.225504,p,down,210.549
2025-11-02 16:01:50.293448,l,down,67.943
2025-11-02 16:01:50.313286,p,up,
2025-11-02 16:01:50.410399,l,up,
2025-11-02 16:01:50.556085,e,down,262.632
2025-11-02 16:01:50.879636,e,up,
2025-11-02 16:01:53.458019,Key.space,down,2901.893
2025-11-02 16:01:53.558108,Key.space,up,
2025-11-02 16:01:53.686053,Key.ctrl,down,228.042
2025-11-02 16:01:53.897817,c,down,211.804
